YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,WS10M,WD10M,Updated_T_C,Power_Output_kW
2023,8,4,14,546.78,262.23,31.45,6.98,228.4,42.73417225,236886.70316478243
2023,8,4,15,411.88,197.97,30.89,6.66,228.2,39.4725495,181496.2878288921
2023,8,4,16,230.38,111.57,30.35,6.15,227.2,35.223976875000005,103742.53105574104
2023,8,4,17,107.4,51.38,29.59,5.24,223.7,31.923265,49169.13142120057
2023,8,4,18,24.45,11.25,28.48,4.12,217.4,29.02829125,11354.421878356095
2023,8,4,19,0.0,0.0,27.75,4.32,218.3,27.75,0.0
2023,8,4,20,0.0,0.0,27.32,4.7,222.2,27.32,0.0
2023,8,4,21,0.0,0.0,26.81,4.65,220.0,26.81,0.0
2023,8,4,22,0.0,0.0,26.42,4.85,217.7,26.42,0.0
2023,8,4,23,0.0,0.0,26.1,4.73,214.7,26.1,0.0
2023,8,5,0,0.0,0.0,25.88,4.27,210.9,25.88,0.0
2023,8,5,1,0.0,0.0,25.72,3.98,207.9,25.72,0.0
2023,8,5,2,0.0,0.0,25.62,4.04,204.1,25.62,0.0
2023,8,5,3,0.0,0.0,25.54,4.21,203.8,25.54,0.0
2023,8,5,4,0.0,0.0,25.46,4.2,204.8,25.46,0.0
2023,8,5,5,0.0,0.0,25.37,4.12,203.9,25.37,0.0
2023,8,5,6,48.5,22.53,25.78,4.69,203.9,26.850334375000003,22763.189623684124
2023,8,5,7,153.43,73.09,26.72,5.62,217.3,30.016827125,70907.14536163074
2023,8,5,8,305.67,146.37,28.1,6.7,231.3,34.461756875,138175.99852888164
2023,8,5,9,511.52,243.57,29.42,6.93,233.5,39.992479,224798.45939546984
2023,8,5,10,632.58,300.93,30.77,6.89,231.8,43.860452375,272439.19846844446
2023,8,5,11,623.05,299.63,32.0,6.79,229.7,44.9321815625,266817.0217228931
2023,8,5,12,472.3,216.82,32.8,6.79,227.9,42.603176874999996,204759.65490506645
2023,8,5,13,581.53,264.17,33.1,6.86,226.9,45.144940125000005,248755.12468330294
2023,8,5,14,470.4,215.83,32.94,6.73,226.6,42.721379999999996,203809.5468080179
2023,8,5,15,400.85,183.71,32.25,6.35,225.1,40.6803765625,175535.37243867962
2023,8,5,16,256.7,117.12,31.31,5.93,221.4,36.776105625,114689.05257136749
2023,8,5,17,118.18,54.02,30.01,5.33,217.8,32.570812875,53930.40768441845
2023,8,5,18,21.88,9.85,28.64,5.18,216.5,29.1161635,10156.560250308965
2023,8,5,19,0.0,0.0,27.7,5.49,218.0,27.7,0.0
2023,8,5,20,0.0,0.0,27.07,5.54,220.5,27.07,0.0
2023,8,5,21,0.0,0.0,26.58,5.33,221.4,26.58,0.0
2023,8,5,22,0.0,0.0,26.21,5.1,220.0,26.21,0.0
2023,8,5,23,0.0,0.0,25.99,4.9,218.5,25.99,0.0
2023,8,6,0,0.0,0.0,25.86,4.52,218.3,25.86,0.0
2023,8,6,1,0.0,0.0,25.74,4.2,219.9,25.74,0.0
2023,8,6,2,0.0,0.0,25.58,4.01,222.7,25.58,0.0
2023,8,6,3,0.0,0.0,25.45,4.0,224.3,25.45,0.0
2023,8,6,4,0.0,0.0,25.37,4.11,225.7,25.37,0.0
2023,8,6,5,0.0,0.0,25.32,4.27,226.7,25.32,0.0
2023,8,6,6,26.6,13.18,25.81,5.07,226.9,26.39071125,12512.34361482798
2023,8,6,7,117.3,56.85,26.93,6.81,239.9,29.363241875,54384.05432555519
2023,8,6,8,232.05,114.33,28.35,7.72,246.6,33.031608750000004,105650.93372648314
2023,8,6,9,498.77,238.69,29.94,7.87,245.7,39.9559250625,219236.6399095295
2023,8,6,10,524.53,256.04,31.48,7.96,243.7,41.98371325,228141.87941796138
2023,8,6,11,668.55,322.94,32.62,7.99,241.9,45.995178437499995,284686.72081153834
2023,8,6,12,509.42,239.2,33.3,7.98,240.1,43.494767749999994,219820.15690909955
2023,8,6,13,517.8,241.2,33.26,8.05,238.8,43.59981875,223312.5732444453
2023,8,6,14,516.95,238.13,32.8,8.2,237.0,43.07438125,223563.40645486733
2023,8,6,15,327.08,153.61,32.18,8.45,234.8,38.62960875,144755.58434782646
2023,8,6,16,201.0,94.68,31.25,8.52,233.2,35.204675,90521.227473138
2023,8,6,17,95.65,44.55,30.02,8.14,231.6,31.924630625,43789.53009683695
2023,8,6,18,17.65,7.97,28.52,7.57,230.1,28.8777434375,8202.58570610296
2023,8,6,19,0.0,0.0,27.33,7.07,227.6,27.33,0.0
2023,8,6,20,0.0,0.0,26.58,6.81,224.9,26.58,0.0
2023,8,6,21,0.0,0.0,26.08,6.54,222.9,26.08,0.0
2023,8,6,22,0.0,0.0,25.65,6.08,220.1,25.65,0.0
2023,8,6,23,0.0,0.0,25.36,5.56,214.1,25.36,0.0
2023,8,7,0,0.0,0.0,25.27,5.5,210.4,25.27,0.0
2023,8,7,1,0.0,0.0,25.29,6.09,214.8,25.29,0.0
2023,8,7,2,0.0,0.0,25.22,6.45,218.6,25.22,0.0
2023,8,7,3,0.0,0.0,25.12,6.41,218.9,25.12,0.0
2023,8,7,4,0.0,0.0,25.04,6.6,221.1,25.04,0.0
2023,8,7,5,0.0,0.0,24.95,6.63,223.1,24.95,0.0
2023,8,7,6,34.92,16.98,25.42,7.57,227.6,26.12778475,16446.84858530295
2023,8,7,7,124.1,61.03,26.64,9.13,235.4,29.034354375,57629.52711541294
2023,8,7,8,252.27,124.38,28.33,10.54,244.3,32.974921375,114889.48067375184
2023,8,7,9,349.85,172.84,29.86,10.46,246.6,36.319105625,156670.25386953002
2023,8,7,10,349.0,176.77,31.16,10.15,245.9,37.67103125,155217.13545549748
2023,8,7,11,463.88,231.6,32.22,9.91,243.7,40.94384325,202858.90195332063
2023,8,7,12,489.95,232.22,32.97,9.79,240.9,42.2208684375,212837.3555174839
2023,8,7,13,525.55,248.85,33.08,9.74,238.3,43.019464375,227348.2193361346
2023,8,7,14,521.38,244.23,32.64,9.57,236.8,42.555995875,226093.57938727888
2023,8,7,15,425.1,198.82,31.83,9.31,236.6,39.983949374999995,186827.57466624753
2023,8,7,16,262.3,125.7,30.99,9.0,237.1,36.0720625,117610.79770012652
2023,8,7,17,110.25,52.92,29.86,8.23,236.1,32.0491515625,50442.35136769434
2023,8,7,18,16.12,7.53,28.4,7.09,233.0,28.73156825,7496.896097212923
2023,8,7,19,0.0,0.0,27.35,6.55,228.7,27.35,0.0
2023,8,7,20,0.0,0.0,26.74,6.73,225.1,26.74,0.0
2023,8,7,21,0.0,0.0,26.21,6.65,221.1,26.21,0.0
2023,8,7,22,0.0,0.0,25.85,6.93,220.0,25.85,0.0
2023,8,7,23,0.0,0.0,25.64,7.0,222.0,25.64,0.0
2023,8,8,0,0.0,0.0,25.49,6.75,223.2,25.49,0.0
2023,8,8,1,0.0,0.0,25.43,6.89,224.9,25.43,0.0
2023,8,8,2,0.0,0.0,25.3,6.76,225.5,25.3,0.0
2023,8,8,3,0.0,0.0,25.2,6.79,227.7,25.2,0.0
2023,8,8,4,0.0,0.0,25.09,6.79,229.5,25.09,0.0
2023,8,8,5,0.0,0.0,24.96,6.98,231.0,24.96,0.0
2023,8,8,6,42.78,19.98,25.34,7.2,229.8,26.21699,20140.128099896112
2023,8,8,7,146.43,68.69,26.56,8.25,232.0,29.4657203125,67855.55058154113
2023,8,8,8,298.15,143.12,28.29,9.45,238.7,33.9828015625,135101.2261153502
2023,8,8,9,446.0,214.15,29.8,9.36,240.3,38.340900000000005,197678.61789614402
2023,8,8,10,511.7,247.57,31.19,8.96,239.3,41.11698,223569.6407698354
2023,8,8,11,500.55,235.52,32.28,8.59,237.7,42.1064221875,217572.27558542351
2023,8,8,12,505.9,239.82,33.13,8.46,236.8,43.10255375,218752.2584222722
2023,8,8,13,473.52,223.75,33.61,8.49,237.0,42.9353845,204931.00538030514
2023,8,8,14,357.77,169.18,33.57,8.42,236.7,40.631485375,156710.06066503807
2023,8,8,15,268.12,126.62,33.05,8.25,236.1,38.37050625,118819.60459543482
2023,8,8,16,179.68,84.08,31.95,7.91,233.9,35.553707,80777.12081074057
2023,8,8,17,73.68,34.08,30.49,7.25,230.5,31.9981375,33719.132816606165
2023,8,8,18,14.93,6.55,28.76,6.5,227.2,29.072596875000002,6931.8918682808035
2023,8,8,19,0.0,0.0,27.57,6.58,225.4,27.57,0.0
2023,8,8,20,0.0,0.0,26.86,6.65,224.2,26.86,0.0
2023,8,8,21,0.0,0.0,26.29,6.33,222.6,26.29,0.0
2023,8,8,22,0.0,0.0,25.83,5.82,217.3,25.83,0.0
2023,8,8,23,0.0,0.0,25.54,5.52,213.8,25.54,0.0
2023,8,9,0,0.0,0.0,25.38,5.35,212.9,25.38,0.0
2023,8,9,1,0.0,0.0,25.36,5.39,216.2,25.36,0.0
2023,8,9,2,0.0,0.0,25.27,5.13,218.9,25.27,0.0
2023,8,9,3,0.0,0.0,25.19,4.97,220.4,25.19,0.0
2023,8,9,4,0.0,0.0,25.14,4.99,220.9,25.14,0.0
2023,8,9,5,0.0,0.0,25.07,4.93,220.9,25.07,0.0
2023,8,9,6,24.33,11.43,25.6,5.72,223.5,26.121270250000002,11459.46182049997
2023,8,9,7,87.07,41.62,26.89,7.15,231.5,28.6776559375,40504.14040032712
2023,8,9,8,199.73,94.67,28.54,8.46,240.1,32.477177624999996,91187.54563368775
2023,8,9,9,323.2,151.48,30.13,8.63,244.1,36.46674,144627.35927152127
2023,8,9,10,408.73,192.7,31.67,8.22,244.1,39.788399625000004,179814.78628005207
2023,8,9,11,413.12,198.08,32.86,7.82,241.7,41.168876,180449.7824138161
2023,8,9,12,262.35,125.85,33.69,7.59,237.8,39.0042271875,115884.67307663777
2023,8,9,13,225.85,108.47,34.15,7.61,234.1,38.7220509375,99906.8319457671
2023,8,9,14,235.3,109.43,33.92,7.66,232.8,38.67600125,104111.75616853012
2023,8,9,15,179.48,83.95,33.2,7.7,232.3,36.8232525,80169.27820218055
2023,8,9,16,137.3,63.28,32.17,7.77,231.5,34.935736875,61917.58685534614
2023,8,9,17,70.22,31.98,30.7,7.44,230.9,32.128977,32114.804529420788
2023,8,9,18,16.23,7.03,28.98,6.95,230.4,29.3152509375,7526.520682406476
2023,8,9,19,0.0,0.0,27.73,6.6,230.0,27.73,0.0
2023,8,9,20,0.0,0.0,26.91,5.86,228.0,26.91,0.0
2023,8,9,21,0.0,0.0,26.37,5.6,226.9,26.37,0.0
2023,8,9,22,0.0,0.0,25.91,5.3,225.0,25.91,0.0
2023,8,9,23,0.0,0.0,25.51,4.98,220.8,25.51,0.0
2023,8,10,0,0.0,0.0,25.22,4.79,216.3,25.22,0.0
2023,8,10,1,0.0,0.0,25.08,4.72,214.3,25.08,0.0
2023,8,10,2,0.0,0.0,25.01,4.67,216.6,25.01,0.0
2023,8,10,3,0.0,0.0,25.01,4.68,218.8,25.01,0.0
2023,8,10,4,0.0,0.0,25.0,4.73,218.5,25.0,0.0
2023,8,10,5,0.0,0.0,25.0,5.12,221.4,25.0,0.0
2023,8,10,6,21.33,10.15,25.48,5.62,220.8,25.938328375,10055.327640363552
2023,8,10,7,101.7,47.67,26.79,6.62,224.0,28.911716249999998,47255.77072075167
2023,8,10,8,215.05,101.02,28.52,7.73,231.9,32.8572896875,97996.14874678831
2023,8,10,9,305.83,145.4,29.97,7.98,233.3,36.090422875,137116.13573331025
2023,8,10,10,436.58,202.45,31.3,8.01,232.7,40.028871375,191828.35104450135
2023,8,10,11,563.78,263.58,32.15,7.93,232.3,43.450265375,243334.10556075937
2023,8,10,12,421.77,200.7,32.55,7.82,232.1,41.032849125,184358.48974840826
2023,8,10,13,396.85,183.08,32.79,7.71,231.7,40.7989290625,173676.7999463161
2023,8,10,14,423.5,195.85,32.88,7.54,232.5,41.471756250000006,184692.1780899772
2023,8,10,15,323.88,149.8,32.6,7.31,233.6,39.21727325,142906.72839632427
2023,8,10,16,204.88,94.52,31.86,7.01,233.9,36.0843695,91858.92829993239
2023,8,10,17,86.45,40.23,30.64,6.18,233.4,32.467336875,39471.03363477524
2023,8,10,18,14.7,6.7,28.85,4.85,232.1,29.172940625000003,6821.751663913725
2023,8,10,19,0.0,0.0,27.68,4.61,231.2,27.68,0.0
2023,8,10,20,0.0,0.0,27.01,4.75,229.9,27.01,0.0
2023,8,10,21,0.0,0.0,26.37,4.78,227.6,26.37,0.0
2023,8,10,22,0.0,0.0,25.82,4.77,225.3,25.82,0.0
2023,8,10,23,0.0,0.0,25.35,4.67,223.3,25.35,0.0
2023,8,11,0,0.0,0.0,25.0,4.44,221.0,25.0,0.0
2023,8,11,1,0.0,0.0,24.78,4.1,218.1,24.78,0.0
2023,8,11,2,0.0,0.0,24.72,4.1,218.3,24.72,0.0
2023,8,11,3,0.0,0.0,24.6,3.83,217.3,24.6,0.0
2023,8,11,4,0.0,0.0,24.56,3.8,217.8,24.56,0.0
2023,8,11,5,0.0,0.0,24.44,3.5,218.0,24.44,0.0
2023,8,11,6,41.62,19.45,25.24,4.51,220.1,26.163183625,19599.109263811908
2023,8,11,7,130.85,63.47,26.81,6.04,234.1,29.58729125,60599.63192259553
2023,8,11,8,267.3,129.18,28.59,7.18,242.9,34.07299125,121067.31438614045
2023,8,11,9,447.55,212.57,30.03,7.21,243.5,39.201977812500004,197489.6439348187
2023,8,11,10,592.78,282.87,31.29,7.0,241.9,43.5160875,255762.1584517738
2023,8,11,11,581.6,275.93,32.34,6.76,239.7,44.422740000000005,249739.81647694463
2023,8,11,12,537.38,248.97,33.1,6.64,238.5,44.304373,230896.27310133347
2023,8,11,13,461.33,216.29,33.6,6.64,238.5,43.2187305,199358.2682079451
2023,8,11,14,425.15,197.65,33.71,6.62,239.1,42.579691875,184341.06790026833
2023,8,11,15,301.17,141.25,33.19,6.45,238.7,39.5051584375,132689.23605732582
2023,8,11,16,187.4,87.75,32.38,6.41,237.7,36.314228750000005,83923.77404734553
2023,8,11,17,103.53,47.12,31.09,6.04,236.1,33.28742425,47076.369925013205
2023,8,11,18,16.0,7.25,29.22,5.39,234.7,29.5661,7410.737152896
2023,8,11,19,0.0,0.0,27.96,6.12,236.0,27.96,0.0
2023,8,11,20,0.0,0.0,27.05,6.4,236.6,27.05,0.0
2023,8,11,21,0.0,0.0,26.25,5.97,235.4,26.25,0.0
2023,8,11,22,0.0,0.0,25.63,5.45,233.9,25.63,0.0
2023,8,11,23,0.0,0.0,25.15,5.08,232.9,25.15,0.0
2023,8,12,0,0.0,0.0,24.84,4.61,231.7,24.84,0.0
2023,8,12,1,0.0,0.0,24.68,4.19,229.9,24.68,0.0
2023,8,12,2,0.0,0.0,24.53,4.04,229.7,24.53,0.0
2023,8,12,3,0.0,0.0,24.45,4.07,230.8,24.45,0.0
2023,8,12,4,0.0,0.0,24.35,3.98,231.2,24.35,0.0
2023,8,12,5,0.0,0.0,24.35,4.16,232.5,24.35,0.0
2023,8,12,6,45.2,20.92,25.0,5.25,234.3,25.9816875,21303.600044034003
2023,8,12,7,141.52,66.58,26.42,6.89,243.1,29.348579500000003,65617.94224684185
2023,8,12,8,196.2,96.44,28.03,7.86,248.6,31.9711675,89801.57530694196
2023,8,12,9,353.33,170.25,29.53,7.89,247.2,36.6208914375,157986.29750334335
2023,8,12,10,493.08,233.9,31.1,7.88,244.6,40.998581,215566.97539060918
2023,8,12,11,596.92,288.27,32.19,7.92,242.8,44.158246,256677.11648251856
2023,8,12,12,601.38,285.75,32.97,8.01,241.5,44.993841375,257452.70169492735
2023,8,12,13,429.27,196.05,33.37,8.17,240.6,41.909790062499994,186781.11668174271
2023,8,12,14,452.73,215.37,33.31,8.23,241.3,42.2995200625,196587.81558475454
2023,8,12,15,351.0,166.3,32.82,8.27,242.4,39.78076875,154423.40521157547
2023,8,12,16,223.75,105.7,31.92,8.31,242.9,36.3516484375,100183.4469717211
2023,8,12,17,92.43,43.48,30.53,7.83,242.6,32.3884206875,42217.94083454803
2023,8,12,18,20.02,9.05,28.71,6.91,240.2,29.124038625,9292.801422781477
2023,8,12,19,0.0,0.0,27.42,6.63,237.4,27.42,0.0
2023,8,12,20,0.0,0.0,26.67,6.69,236.3,26.67,0.0
2023,8,12,21,0.0,0.0,26.09,6.64,235.1,26.09,0.0
2023,8,12,22,0.0,0.0,25.6,6.25,232.9,25.6,0.0
2023,8,12,23,0.0,0.0,25.26,6.06,233.2,25.26,0.0
2023,8,13,0,0.0,0.0,25.0,5.85,232.3,25.0,0.0
2023,8,13,1,0.0,0.0,24.8,5.67,230.9,24.8,0.0
2023,8,13,2,0.0,0.0,24.74,5.6,230.4,24.74,0.0
2023,8,13,3,0.0,0.0,24.77,5.73,232.2,24.77,0.0
2023,8,13,4,0.0,0.0,24.71,5.67,232.3,24.71,0.0
2023,8,13,5,0.0,0.0,24.55,5.54,232.8,24.55,0.0
2023,8,13,6,56.08,26.05,25.01,6.14,234.0,26.196793000000003,26404.126303130823
2023,8,13,7,187.82,89.53,26.35,7.68,238.6,30.143964,86746.08768352222
2023,8,13,8,260.5,128.02,28.13,8.91,244.0,33.191840625,118509.1656415879
2023,8,13,9,391.5,191.85,29.77,8.92,244.5,37.3748875,174382.4725082055
2023,8,13,10,446.95,221.45,31.22,8.73,242.7,39.9550790625,196459.78084288107
2023,8,13,11,499.25,247.18,32.27,8.66,241.5,42.049059375,217072.3054345663
2023,8,13,12,501.35,248.35,33.19,8.7,240.5,42.997659375,216904.3649775763
2023,8,13,13,425.15,211.37,33.72,8.81,239.6,42.0077678125,184893.76556639458
2023,8,13,14,351.65,173.83,33.78,8.62,239.2,40.676735625,153993.21515144318
2023,8,13,15,283.27,135.48,33.03,8.34,239.1,38.635205125,125363.01752697813
2023,8,13,16,180.8,87.97,31.8,7.89,237.9,35.42843,81332.11367428226
2023,8,13,17,105.65,48.92,30.29,7.14,234.2,32.459786875,48239.114478300326
2023,8,13,18,18.42,8.35,28.8,6.65,228.7,29.183941875000002,8547.61187744749
2023,8,13,19,0.0,0.0,27.71,6.29,222.3,27.71,0.0
2023,8,13,20,0.0,0.0,26.92,6.26,218.5,26.92,0.0
2023,8,13,21,0.0,0.0,26.28,6.58,219.6,26.28,0.0
2023,8,13,22,0.0,0.0,25.72,6.66,221.7,25.72,0.0
2023,8,13,23,0.0,0.0,25.29,6.21,223.0,25.29,0.0
2023,8,14,0,0.0,0.0,24.98,5.71,221.6,24.98,0.0
2023,8,14,1,0.0,0.0,24.79,5.38,216.4,24.79,0.0
2023,8,14,2,0.0,0.0,24.68,5.07,212.3,24.68,0.0
2023,8,14,3,0.0,0.0,24.64,5.04,216.2,24.64,0.0
2023,8,14,4,0.0,0.0,24.59,5.13,219.6,24.59,0.0
2023,8,14,5,0.0,0.0,24.49,5.07,219.9,24.49,0.0
2023,8,14,6,38.08,18.0,24.92,5.53,218.3,25.740386,17968.698140089804
2023,8,14,7,139.88,67.6,26.17,6.62,223.0,29.088246500000004,64940.30443432852
2023,8,14,8,272.83,131.67,27.75,7.84,232.0,33.233883,124092.37511261106
2023,8,14,9,393.0,190.8,29.17,7.85,232.6,37.066843750000004,175325.78152262248
2023,8,14,10,439.08,216.5,30.42,7.46,229.0,39.3497895,193604.57820284786
2023,8,14,11,558.0,271.81,31.59,7.25,225.2,43.0115625,241395.82087005003
2023,8,14,12,539.72,263.22,32.46,7.19,222.9,43.52763325,232854.61013382193
2023,8,14,13,443.92,218.47,33.06,7.32,222.7,42.127066,192936.28573180392
2023,8,14,14,464.35,227.1,33.27,7.33,223.8,42.75144656250001,201156.53697235376
2023,8,14,15,318.17,155.2,33.09,7.29,224.9,39.5945879375,140114.4057774172
2023,8,14,16,189.2,93.48,32.17,7.08,226.3,36.06279,84838.00573684127
2023,8,14,17,89.07,44.03,30.62,6.48,227.3,32.4860165,40663.4820488346
2023,8,14,18,16.23,7.45,28.98,6.22,228.1,29.322655875,7526.247503604915
2023,8,14,19,0.0,0.0,27.89,6.09,228.7,27.89,0.0
2023,8,14,20,0.0,0.0,27.08,5.55,226.6,27.08,0.0
2023,8,14,21,0.0,0.0,26.45,5.19,223.3,26.45,0.0
2023,8,14,22,0.0,0.0,25.95,5.12,220.4,25.95,0.0
2023,8,14,23,0.0,0.0,25.49,4.85,218.5,25.49,0.0
2023,8,15,0,0.0,0.0,25.1,4.28,212.3,25.1,0.0
2023,8,15,1,0.0,0.0,24.98,4.07,209.0,24.98,0.0
2023,8,15,2,0.0,0.0,24.91,3.77,206.5,24.91,0.0
2023,8,15,3,0.0,0.0,24.87,3.77,207.2,24.87,0.0
2023,8,15,4,0.0,0.0,24.8,3.94,208.3,24.8,0.0
2023,8,15,5,0.0,0.0,24.76,4.2,210.0,24.76,0.0
2023,8,15,6,30.92,14.55,25.2,4.86,210.2,25.8790805,14580.382115479859
2023,8,15,7,140.48,65.68,26.48,5.83,216.8,29.480126,65093.725132884945
2023,8,15,8,284.15,132.38,27.86,6.48,225.8,33.8129425,128867.09116144016
2023,8,15,9,474.62,219.1,28.82,6.35,227.2,38.801851875,209866.44576300043
2023,8,15,10,564.12,261.47,30.08,6.04,226.5,42.053447,245271.94813669138
2023,8,15,11,577.3,271.17,31.24,5.78,225.2,43.587003749999994,248990.06556584852
2023,8,15,12,552.0,254.98,32.23,5.69,224.1,44.06695,237475.95310454402
2023,8,15,13,457.77,210.58,32.83,5.79,224.0,42.6176948125,198445.2519591487
2023,8,15,14,384.52,179.55,32.84,5.76,224.9,41.06872800000001,168044.9062586655
2023,8,15,15,297.4,138.25,32.47,5.7,226.0,38.8455125,131474.17452980578
2023,8,15,16,193.85,89.08,31.53,5.4,226.6,35.72200625,87073.24270958197
2023,8,15,17,74.93,34.7,30.18,4.66,226.1,31.835016375,34318.969117016226
2023,8,15,18,12.38,5.45,28.71,4.57,227.7,28.984139625,5750.43437388286
2023,8,15,19,0.0,0.0,27.84,5.21,230.5,27.84,0.0
2023,8,15,20,0.0,0.0,27.18,5.41,232.1,27.18,0.0
2023,8,15,21,0.0,0.0,26.57,5.19,231.3,26.57,0.0
2023,8,15,22,0.0,0.0,26.04,4.87,229.7,26.04,0.0
2023,8,15,23,0.0,0.0,25.58,4.54,227.3,25.58,0.0
2023,8,16,0,0.0,0.0,25.2,4.17,224.4,25.2,0.0
2023,8,16,1,0.0,0.0,24.91,3.69,220.9,24.91,0.0
2023,8,16,2,0.0,0.0,24.71,3.24,219.0,24.71,0.0
2023,8,16,3,0.0,0.0,24.59,2.97,216.6,24.59,0.0
2023,8,16,4,0.0,0.0,24.47,2.88,215.2,24.47,0.0
2023,8,16,5,0.0,0.0,24.37,2.9,214.2,24.37,0.0
2023,8,16,6,40.83,18.75,24.94,3.73,212.2,25.8655650625,19254.71494448538
2023,8,16,7,142.27,65.39,25.94,4.44,218.2,29.10195075,66045.4475126494
2023,8,16,8,258.77,119.63,27.2,5.22,229.0,32.825012875,117937.90348873503
2023,8,16,9,371.77,173.45,28.58,5.56,233.6,36.58234924999999,166264.04149513217
2023,8,16,10,476.9,220.62,29.8,5.63,234.1,40.044408125000004,209527.66438514178
2023,8,16,11,527.72,246.6,30.93,5.67,234.4,42.25289225,229206.4671264077
2023,8,16,12,480.25,227.11,31.85,5.65,235.6,42.1603671875,208689.65945444207
2023,8,16,13,440.58,209.2,32.36,5.62,237.0,41.82696275,191785.19681146822
2023,8,16,14,384.42,182.07,32.66,5.56,238.9,40.9346405,168118.36967542424
2023,8,16,15,314.77,147.6,32.53,5.49,240.8,39.3191954375,138814.16680478404
2023,8,16,16,193.3,90.67,31.86,5.35,242.2,36.046153125,86683.77135107497
2023,8,16,17,88.12,40.6,30.37,4.51,241.6,32.32461175,40262.10418042558
2023,8,16,18,13.93,6.22,28.49,4.01,239.7,28.803337937499997,6476.124710032212
2023,8,16,19,0.0,0.0,27.4,4.8,239.7,27.4,0.0
2023,8,16,20,0.0,0.0,26.65,5.43,240.2,26.65,0.0
2023,8,16,21,0.0,0.0,25.98,5.43,240.6,25.98,0.0
2023,8,16,22,0.0,0.0,25.46,4.97,239.4,25.46,0.0
2023,8,16,23,0.0,0.0,25.07,4.52,237.5,25.07,0.0
2023,8,17,0,0.0,0.0,24.76,4.27,235.8,24.76,0.0
2023,8,17,1,0.0,0.0,24.6,4.07,235.9,24.6,0.0
2023,8,17,2,0.0,0.0,24.49,3.95,238.4,24.49,0.0
2023,8,17,3,0.0,0.0,24.39,3.88,240.7,24.39,0.0
2023,8,17,4,0.0,0.0,24.31,3.91,242.1,24.31,0.0
2023,8,17,5,0.0,0.0,24.26,3.91,242.3,24.26,0.0
2023,8,17,6,32.97,15.07,24.81,4.67,241.2,25.5380188125,15572.623224856801
2023,8,17,7,102.75,47.75,26.07,6.19,248.1,28.2412359375,47900.25609439021
2023,8,17,8,176.05,83.2,27.61,7.46,253.9,31.190416875,80891.26647619653
2023,8,17,9,311.25,145.2,28.97,7.48,252.6,35.296156249999996,140108.07478047188
2023,8,17,10,364.88,172.0,30.25,7.37,250.4,37.6912715,162262.95049595105
2023,8,17,11,461.98,216.35,31.42,7.28,248.6,40.867491,202108.1922637352
2023,8,17,12,591.15,270.38,32.33,7.28,247.5,44.419017499999995,253845.60117839303
2023,8,17,13,604.3,274.17,32.97,7.36,247.5,45.29772,258285.35594200413
2023,8,17,14,471.5,215.9,33.24,7.3,248.5,42.876281250000005,204120.12865022622
2023,8,17,15,413.95,184.56,33.0,7.14,249.8,41.501498125,180499.3518948722
2023,8,17,16,247.52,109.32,32.18,6.73,249.7,37.326869,110277.71769851317
2023,8,17,17,107.22,48.65,30.54,5.71,246.4,32.837858624999996,48863.82455136303
2023,8,17,18,11.18,4.9,28.55,5.43,241.3,28.791557875000002,5197.935704877716
2023,8,17,19,0.0,0.0,27.35,6.32,238.6,27.35,0.0
2023,8,17,20,0.0,0.0,26.49,6.85,238.0,26.49,0.0
2023,8,17,21,0.0,0.0,25.74,6.36,235.0,25.74,0.0
2023,8,17,22,0.0,0.0,25.21,6.03,232.3,25.21,0.0
2023,8,17,23,0.0,0.0,24.83,5.79,232.8,24.83,0.0
2023,8,18,0,0.0,0.0,24.54,5.44,236.4,24.54,0.0
2023,8,18,1,0.0,0.0,24.38,4.94,242.0,24.38,0.0
2023,8,18,2,0.0,0.0,24.22,4.32,248.0,24.22,0.0
2023,8,18,3,0.0,0.0,24.0,3.61,251.6,24.0,0.0
2023,8,18,4,0.0,0.0,23.81,3.26,252.0,23.81,0.0
2023,8,18,5,0.0,0.0,23.73,3.42,253.0,23.73,0.0
2023,8,18,6,36.58,16.83,24.36,4.47,252.9,25.172304625,17308.13224895005
2023,8,18,7,161.48,74.15,25.69,5.76,258.2,29.145672,74947.18302288053
2023,8,18,8,315.75,145.24,27.32,6.67,263.5,33.8974671875,143137.59014888745
2023,8,18,9,506.48,231.82,28.73,6.5,263.0,39.334424999999996,223341.10726431507
2023,8,18,10,569.08,263.38,30.08,6.09,259.9,42.140939249999995,247315.31596220122
2023,8,18,11,713.45,327.45,31.28,5.77,256.1,46.5433709375,302917.3544918283
2023,8,18,12,716.22,319.25,32.28,5.64,253.3,47.660824500000004,302274.23329530563
2023,8,18,13,603.55,273.52,33.01,5.65,251.9,45.9674640625,257045.97920240517
2023,8,18,14,557.5,249.15,33.38,5.7,251.4,45.33140625,238239.76443815627
2023,8,18,15,405.45,181.2,33.38,5.73,250.7,42.064232187500004,176274.38169870345
2023,8,18,16,229.38,103.48,32.75,5.69,249.3,37.668767375,102017.53145266022
2023,8,18,17,96.62,43.63,31.07,4.92,245.3,33.188393500000004,43956.056809224996
2023,8,18,18,14.18,6.1,28.86,5.02,240.9,29.17001025,6580.532450601001
2023,8,18,19,0.0,0.0,27.58,6.56,241.8,27.58,0.0
2023,8,18,20,0.0,0.0,26.51,7.07,244.1,26.51,0.0
